image_path,gender,article,color
./fashion-product-images/images/59349.jpg,Men,Sandals,Brown
./fashion-product-images/images/51049.jpg,Women,Bra,Maroon
./fashion-product-images/images/12657.jpg,Men,Shirts,White
./fashion-product-images/images/55147.jpg,Women,Nail Polish,Maroon
./fashion-product-images/images/20197.jpg,Men,Sweatshirts,Grey
./fashion-product-images/images/43639.jpg,Women,Tops,Magenta
./fashion-product-images/images/8777.jpg,Men,Shirts,Blue
./fashion-product-images/images/12442.jpg,Men,Wallets,Brown
./fashion-product-images/images/18826.jpg,Men,Wallets,Brown
./fashion-product-images/images/13558.jpg,Women,Flats,Navy Blue
./fashion-product-images/images/24253.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/57856.jpg,Women,Heels,Yellow
./fashion-product-images/images/23561.jpg,Men,Fragrance Gift Set,Blue
./fashion-product-images/images/10844.jpg,Men,Tshirts,Green
./fashion-product-images/images/16211.jpg,Men,Jackets,Black
./fashion-product-images/images/11977.jpg,Men,Sandals,Olive
./fashion-product-images/images/45720.jpg,Men,Deodorant,White
./fashion-product-images/images/32046.jpg,Men,Innerwear Vests,White
./fashion-product-images/images/19656.jpg,Men,Tshirts,Green
./fashion-product-images/images/15240.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/42201.jpg,Women,Tunics,Orange
./fashion-product-images/images/12203.jpg,Men,Tshirts,White
./fashion-product-images/images/4158.jpg,Men,Sports Shoes,White
./fashion-product-images/images/7483.jpg,Women,Tshirts,Black
./fashion-product-images/images/28600.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/9356.jpg,Men,Socks,Black
./fashion-product-images/images/18392.jpg,Men,Briefs,Black
./fashion-product-images/images/25525.jpg,Women,Tops,Blue
./fashion-product-images/images/3350.jpg,Men,Tshirts,Blue
./fashion-product-images/images/20096.jpg,Women,Kurtas,White
./fashion-product-images/images/15876.jpg,Unisex,Flip Flops,Red
./fashion-product-images/images/4190.jpg,Boys,Tshirts,Yellow
./fashion-product-images/images/37870.jpg,Men,Wallets,Black
./fashion-product-images/images/2474.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/55432.jpg,Women,Lipstick,Pink
./fashion-product-images/images/13617.jpg,Men,Innerwear Vests,Black
./fashion-product-images/images/56297.jpg,Women,Briefs,Purple
./fashion-product-images/images/25223.jpg,Women,Handbags,Magenta
./fashion-product-images/images/16137.jpg,Women,Tops,Pink
./fashion-product-images/images/5705.jpg,Men,Casual Shoes,Grey
./fashion-product-images/images/57080.jpg,Women,Shirts,Blue
./fashion-product-images/images/33966.jpg,Women,Tops,Black
./fashion-product-images/images/9548.jpg,Men,Tshirts,Grey
./fashion-product-images/images/54551.jpg,Women,Tunics,Blue
./fashion-product-images/images/17987.jpg,Men,Belts,Beige
./fashion-product-images/images/54077.jpg,Women,Flip Flops,Black
./fashion-product-images/images/55980.jpg,Women,Lipstick,Brown
./fashion-product-images/images/43228.jpg,Women,Handbags,Brown
./fashion-product-images/images/17792.jpg,Men,Socks,Grey
./fashion-product-images/images/55056.jpg,Women,Lipstick,Brown
./fashion-product-images/images/11582.jpg,Women,Kurtis,White
./fashion-product-images/images/8202.jpg,Men,Tshirts,Grey
./fashion-product-images/images/32319.jpg,Men,Watches,Black
./fashion-product-images/images/17904.jpg,Men,Jackets,Navy Blue
./fashion-product-images/images/7575.jpg,Women,Sports Shoes,White
./fashion-product-images/images/29690.jpg,Men,Shorts,Charcoal
./fashion-product-images/images/26419.jpg,Men,Shirts,Green
./fashion-product-images/images/51408.jpg,Men,Shirts,Blue
./fashion-product-images/images/26670.jpg,Men,Casual Shoes,White
./fashion-product-images/images/34950.jpg,Women,Sarees,Beige
./fashion-product-images/images/10512.jpg,Women,Tops,Blue
./fashion-product-images/images/24656.jpg,Boys,Socks,White
./fashion-product-images/images/40687.jpg,Men,Casual Shoes,White
./fashion-product-images/images/51912.jpg,Women,Handbags,Pink
./fashion-product-images/images/50670.jpg,Men,Lounge Pants,Black
./fashion-product-images/images/43374.jpg,Men,Sports Shoes,White
./fashion-product-images/images/15612.jpg,Men,Track Pants,Grey
./fashion-product-images/images/5768.jpg,Women,Jeans,Blue
./fashion-product-images/images/50668.jpg,Men,Lounge Pants,Navy Blue
./fashion-product-images/images/58493.jpg,Women,Dresses,Grey
./fashion-product-images/images/12056.jpg,Women,Kurtas,Brown
./fashion-product-images/images/56852.jpg,Men,Jeans,Blue
./fashion-product-images/images/13430.jpg,Men,Tshirts,Yellow
./fashion-product-images/images/30610.jpg,Men,Shorts,Black
./fashion-product-images/images/16058.jpg,Men,Trousers,Khaki
./fashion-product-images/images/30189.jpg,Unisex,Backpacks,Navy Blue
./fashion-product-images/images/59299.jpg,Men,Shirts,Blue
./fashion-product-images/images/17087.jpg,Women,Wallets,Purple
./fashion-product-images/images/58815.jpg,Women,Casual Shoes,Black
./fashion-product-images/images/17057.jpg,Men,Casual Shoes,Red
./fashion-product-images/images/21838.jpg,Boys,Tshirts,Yellow
./fashion-product-images/images/22395.jpg,Men,Shirts,Blue
./fashion-product-images/images/10334.jpg,Men,Belts,Black
./fashion-product-images/images/58864.jpg,Men,Cufflinks,Gold
./fashion-product-images/images/24583.jpg,Men,Tshirts,Red
./fashion-product-images/images/31459.jpg,Men,Shorts,Black
./fashion-product-images/images/34182.jpg,Boys,Tshirts,Green
./fashion-product-images/images/18481.jpg,Men,Casual Shoes,Blue
./fashion-product-images/images/58178.jpg,Women,Handbags,Grey
./fashion-product-images/images/22141.jpg,Men,Formal Shoes,Black
./fashion-product-images/images/57761.jpg,Women,Face Wash and Cleanser,Cream
./fashion-product-images/images/33908.jpg,Men,Watches,Black
./fashion-product-images/images/57312.jpg,Women,Bra,Nude
./fashion-product-images/images/59326.jpg,Women,Casual Shoes,Black
./fashion-product-images/images/6841.jpg,Unisex,Shoe Accessories,Black
./fashion-product-images/images/53911.jpg,Women,Handbags,Beige
./fashion-product-images/images/37973.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/48237.jpg,Men,Sunglasses,White
./fashion-product-images/images/3626.jpg,Unisex,Flip Flops,Red
./fashion-product-images/images/30199.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/13482.jpg,Women,Flats,Black
./fashion-product-images/images/29506.jpg,Women,Watches,White
./fashion-product-images/images/27433.jpg,Women,Bra,Grey Melange
./fashion-product-images/images/44032.jpg,Men,Perfume and Body Mist,Silver
./fashion-product-images/images/55325.jpg,Women,Hair Colour,Brown
./fashion-product-images/images/46139.jpg,Women,Necklace and Chains,Copper
./fashion-product-images/images/53759.jpg,Men,Tshirts,Grey
./fashion-product-images/images/48126.jpg,Women,Belts,Brown
./fashion-product-images/images/53809.jpg,Women,Tunics,White
./fashion-product-images/images/45111.jpg,Men,Watches,Blue
./fashion-product-images/images/44371.jpg,Men,Tshirts,Purple
./fashion-product-images/images/10434.jpg,Men,Shirts,Blue
./fashion-product-images/images/43791.jpg,Women,Earrings,Gold
./fashion-product-images/images/51835.jpg,Women,Briefs,Red
./fashion-product-images/images/54717.jpg,Women,Kurtas,Blue
./fashion-product-images/images/19063.jpg,Women,Kurtas,Off White
./fashion-product-images/images/46754.jpg,Women,Perfume and Body Mist,Gold
./fashion-product-images/images/34424.jpg,Men,Tshirts,Orange
./fashion-product-images/images/18162.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/16899.jpg,Men,Tshirts,Black
./fashion-product-images/images/4547.jpg,Men,Sports Shoes,White
./fashion-product-images/images/56219.jpg,Women,Jewellery Set,Gold
./fashion-product-images/images/51457.jpg,Women,Dresses,Black
./fashion-product-images/images/18898.jpg,Women,Shirts,White
./fashion-product-images/images/19915.jpg,Unisex,Waist Pouch,Pink
./fashion-product-images/images/55963.jpg,Women,Lipstick,Pink
./fashion-product-images/images/47038.jpg,Women,Kurtas,Red
./fashion-product-images/images/58465.jpg,Men,Belts,Black
./fashion-product-images/images/16018.jpg,Men,Trousers,Khaki
./fashion-product-images/images/13127.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/14908.jpg,Women,Sunglasses,Blue
./fashion-product-images/images/17285.jpg,Men,Tshirts,Black
./fashion-product-images/images/57489.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/7562.jpg,Men,Tshirts,Black
./fashion-product-images/images/52972.jpg,Women,Sarees,Multi
./fashion-product-images/images/54113.jpg,Women,Heels,Silver
./fashion-product-images/images/14122.jpg,Women,Jeans,Blue
./fashion-product-images/images/15950.jpg,Men,Ties,Black
./fashion-product-images/images/17690.jpg,Men,Casual Shoes,Grey
./fashion-product-images/images/39479.jpg,Women,Kurtis,Brown
./fashion-product-images/images/8342.jpg,Men,Sports Shoes,Blue
./fashion-product-images/images/2126.jpg,Men,Shirts,White
./fashion-product-images/images/45781.jpg,Women,Tops,Black
./fashion-product-images/images/52558.jpg,Women,Clutches,Purple
./fashion-product-images/images/26297.jpg,Men,Tshirts,Purple
./fashion-product-images/images/14566.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/53820.jpg,Women,Kurtis,Turquoise Blue
./fashion-product-images/images/8690.jpg,Unisex,Sunglasses,Brown
./fashion-product-images/images/58950.jpg,Women,Deodorant,Grey
./fashion-product-images/images/48496.jpg,Women,Trousers,Black
./fashion-product-images/images/51018.jpg,Women,Bra,Black
./fashion-product-images/images/24380.jpg,Women,Kurtas,Purple
./fashion-product-images/images/37418.jpg,Women,Handbags,Multi
./fashion-product-images/images/38502.jpg,Girls,Shorts,Navy Blue
./fashion-product-images/images/31837.jpg,Men,Watches,White
./fashion-product-images/images/12522.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/22939.jpg,Women,Watches,Grey
./fashion-product-images/images/28315.jpg,Men,Casual Shoes,Grey
./fashion-product-images/images/8181.jpg,Men,Shirts,Purple
./fashion-product-images/images/15044.jpg,Boys,Tshirts,Yellow
./fashion-product-images/images/5500.jpg,Men,Tshirts,White
./fashion-product-images/images/30733.jpg,Men,Churidar,Off White
./fashion-product-images/images/19024.jpg,Women,Flats,Pink
./fashion-product-images/images/17434.jpg,Women,Watches,Pink
./fashion-product-images/images/7572.jpg,Men,Tshirts,Orange
./fashion-product-images/images/40183.jpg,Women,Kurtis,Pink
./fashion-product-images/images/44588.jpg,Men,Shirts,White
./fashion-product-images/images/46128.jpg,Women,Necklace and Chains,Blue
./fashion-product-images/images/5581.jpg,Girls,Skirts,Pink
./fashion-product-images/images/24082.jpg,Women,Casual Shoes,Yellow
./fashion-product-images/images/33774.jpg,Unisex,Caps,Black
./fashion-product-images/images/44463.jpg,Women,Flats,Pink
./fashion-product-images/images/46867.jpg,Men,Socks,Blue
./fashion-product-images/images/58586.jpg,Women,Necklace and Chains,Orange
./fashion-product-images/images/21391.jpg,Men,Tshirts,Red
./fashion-product-images/images/15048.jpg,Women,Sweaters,Grey
./fashion-product-images/images/44803.jpg,Women,Tops,Grey
./fashion-product-images/images/9633.jpg,Men,Shirts,White
./fashion-product-images/images/17757.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/37485.jpg,Unisex,Watches,Black
./fashion-product-images/images/10485.jpg,Men,Jeans,Blue
./fashion-product-images/images/50521.jpg,Men,Innerwear Vests,Red
./fashion-product-images/images/56059.jpg,Women,Lip Gloss,Brown
./fashion-product-images/images/12065.jpg,Women,Kurtas,Navy Blue
./fashion-product-images/images/23546.jpg,Men,Perfume and Body Mist,Blue
./fashion-product-images/images/19303.jpg,Men,Sports Shoes,Red
./fashion-product-images/images/15738.jpg,Men,Flip Flops,Black
./fashion-product-images/images/19649.jpg,Women,Tops,Magenta
./fashion-product-images/images/3728.jpg,Women,Tshirts,Blue
./fashion-product-images/images/58720.jpg,Men,Tshirts,White
./fashion-product-images/images/9842.jpg,Men,Tshirts,Red
./fashion-product-images/images/44977.jpg,Men,Watches,Silver
./fashion-product-images/images/52648.jpg,Women,Handbags,Black
./fashion-product-images/images/11272.jpg,Men,Tshirts,Red
./fashion-product-images/images/43067.jpg,Men,Tshirts,Peach
./fashion-product-images/images/18770.jpg,Men,Ties,Black
./fashion-product-images/images/16088.jpg,Men,Sunglasses,Black
./fashion-product-images/images/1978.jpg,Women,Tops,Yellow
./fashion-product-images/images/6521.jpg,Men,Shorts,Navy Blue
./fashion-product-images/images/33224.jpg,Women,Tops,Black
./fashion-product-images/images/9810.jpg,Men,Shirts,Purple
./fashion-product-images/images/45777.jpg,Women,Dresses,Red
./fashion-product-images/images/53621.jpg,Men,Watches,Black
./fashion-product-images/images/11226.jpg,Men,Watches,Steel
./fashion-product-images/images/9070.jpg,Men,Shirts,Blue
./fashion-product-images/images/57178.jpg,Women,Tunics,Blue
./fashion-product-images/images/3992.jpg,Men,Tshirts,Black
./fashion-product-images/images/12148.jpg,Women,Kurtis,Blue
./fashion-product-images/images/56343.jpg,Men,Watches,Black
./fashion-product-images/images/6824.jpg,Men,Sandals,Brown
./fashion-product-images/images/47017.jpg,Women,Kurtas,Red
./fashion-product-images/images/52794.jpg,Men,Wallets,Black
./fashion-product-images/images/23534.jpg,Women,Perfume and Body Mist,Silver
./fashion-product-images/images/44801.jpg,Women,Tops,Grey
./fashion-product-images/images/8239.jpg,Women,Handbags,Pink
./fashion-product-images/images/53675.jpg,Women,Handbags,Purple
./fashion-product-images/images/10568.jpg,Men,Sweaters,Navy Blue
./fashion-product-images/images/44171.jpg,Men,Perfume and Body Mist,Brown
./fashion-product-images/images/14755.jpg,Men,Shirts,Red
./fashion-product-images/images/5953.jpg,Men,Shirts,Black
./fashion-product-images/images/46508.jpg,Men,Watches,Gold
./fashion-product-images/images/2489.jpg,Women,Sports Shoes,White
./fashion-product-images/images/27931.jpg,Women,Shirts,White
./fashion-product-images/images/52341.jpg,Women,Nightdress,Orange
./fashion-product-images/images/41050.jpg,Men,Watches,Brown
./fashion-product-images/images/16491.jpg,Men,Tshirts,Grey
./fashion-product-images/images/19502.jpg,Men,Socks,Grey
./fashion-product-images/images/8123.jpg,Men,Belts,Brown
./fashion-product-images/images/4773.jpg,Women,Capris,Blue
./fashion-product-images/images/18607.jpg,Men,Wallets,Brown
./fashion-product-images/images/7213.jpg,Men,Tshirts,Green
./fashion-product-images/images/33871.jpg,Men,Watches,Black
./fashion-product-images/images/40060.jpg,Men,Tshirts,White
./fashion-product-images/images/17143.jpg,Women,Clutches,Black
./fashion-product-images/images/31173.jpg,Girls,Tops,White
./fashion-product-images/images/27902.jpg,Women,Trousers,Black
./fashion-product-images/images/54949.jpg,Men,Sweatshirts,Grey Melange
./fashion-product-images/images/59091.jpg,Women,Bra,White
./fashion-product-images/images/31187.jpg,Men,Accessory Gift Set,Black
./fashion-product-images/images/24545.jpg,Women,Tops,Red
./fashion-product-images/images/33138.jpg,Boys,Shirts,White
./fashion-product-images/images/36234.jpg,Women,Kurtas,Pink
./fashion-product-images/images/35043.jpg,Women,Kurtas,Cream
./fashion-product-images/images/8614.jpg,Unisex,Sunglasses,Brown
./fashion-product-images/images/49655.jpg,Women,Skirts,Pink
./fashion-product-images/images/12161.jpg,Women,Leggings,Green
./fashion-product-images/images/39124.jpg,Women,Leggings,Beige
./fashion-product-images/images/7408.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/27274.jpg,Women,Kurtis,Purple
./fashion-product-images/images/35939.jpg,Men,Jeans,Blue
./fashion-product-images/images/3769.jpg,Men,Tshirts,Blue
./fashion-product-images/images/36485.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/56023.jpg,Women,Lipstick,Brown
./fashion-product-images/images/30537.jpg,Unisex,Backpacks,Blue
./fashion-product-images/images/51597.jpg,Women,Jeggings,Blue
./fashion-product-images/images/3586.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/49168.jpg,Men,Shirts,Navy Blue
./fashion-product-images/images/22642.jpg,Men,Sweatshirts,Blue
./fashion-product-images/images/24165.jpg,Women,Kurtis,Pink
./fashion-product-images/images/27458.jpg,Women,Bra,Nude
./fashion-product-images/images/38780.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/30098.jpg,Men,Jeans,Black
./fashion-product-images/images/30159.jpg,Men,Wallets,Black
./fashion-product-images/images/20109.jpg,Women,Kurtas,Cream
./fashion-product-images/images/19824.jpg,Men,Shirts,Navy Blue
./fashion-product-images/images/19888.jpg,Men,Belts,Beige
./fashion-product-images/images/35434.jpg,Girls,Dresses,Blue
./fashion-product-images/images/49308.jpg,Men,Socks,Black
./fashion-product-images/images/50308.jpg,Men,Ties,Red
./fashion-product-images/images/33196.jpg,Women,Tunics,Purple
./fashion-product-images/images/9578.jpg,Women,Handbags,Grey
./fashion-product-images/images/30239.jpg,Men,Casual Shoes,White
./fashion-product-images/images/19882.jpg,Women,Flip Flops,Purple
./fashion-product-images/images/5027.jpg,Men,Track Pants,Black
./fashion-product-images/images/4690.jpg,Unisex,Watches,Grey
./fashion-product-images/images/49735.jpg,Men,Ties,Black
./fashion-product-images/images/50824.jpg,Men,Wallets,Brown
./fashion-product-images/images/19116.jpg,Unisex,Flip Flops,Black
./fashion-product-images/images/12005.jpg,Men,Shirts,Green
./fashion-product-images/images/19756.jpg,Women,Watches,Cream
./fashion-product-images/images/27921.jpg,Women,Trousers,Beige
./fashion-product-images/images/41987.jpg,Boys,Tshirts,Blue
./fashion-product-images/images/11882.jpg,Men,Formal Shoes,Black
./fashion-product-images/images/37939.jpg,Women,Tunics,Black
./fashion-product-images/images/20423.jpg,Women,Belts,Brown
./fashion-product-images/images/25291.jpg,Women,Handbags,Black
./fashion-product-images/images/39627.jpg,Men,Sports Shoes,White
./fashion-product-images/images/26992.jpg,Women,Jeans,Blue
./fashion-product-images/images/54589.jpg,Women,Kurtas,Green
./fashion-product-images/images/14619.jpg,Women,Stockings,Grey
./fashion-product-images/images/37413.jpg,Women,Handbags,Maroon
./fashion-product-images/images/51205.jpg,Women,Bra,Skin
./fashion-product-images/images/26994.jpg,Women,Jeans,Black
./fashion-product-images/images/53660.jpg,Women,Handbags,Coffee Brown
./fashion-product-images/images/15140.jpg,Men,Shirts,Maroon
./fashion-product-images/images/36278.jpg,Women,Night suits,Lavender
./fashion-product-images/images/13941.jpg,Men,Shirts,Blue
./fashion-product-images/images/40098.jpg,Men,Tshirts,Navy Blue
./fashion-product-images/images/32106.jpg,Men,Trunk,Grey
./fashion-product-images/images/5891.jpg,Men,Tshirts,Black
./fashion-product-images/images/40281.jpg,Men,Trousers,Beige
./fashion-product-images/images/25703.jpg,Women,Tops,Green
./fashion-product-images/images/21472.jpg,Women,Casual Shoes,Green
./fashion-product-images/images/28173.jpg,Men,Sunglasses,Steel
./fashion-product-images/images/53870.jpg,Women,Heels,Brown
./fashion-product-images/images/4453.jpg,Unisex,Caps,White
./fashion-product-images/images/33116.jpg,Women,Heels,Black
./fashion-product-images/images/27880.jpg,Women,Shirts,White
./fashion-product-images/images/36209.jpg,Boys,Jackets,Grey
./fashion-product-images/images/22549.jpg,Women,Deodorant,Silver
./fashion-product-images/images/17311.jpg,Men,Sunglasses,Brown
./fashion-product-images/images/3061.jpg,Men,Tshirts,Yellow
./fashion-product-images/images/20133.jpg,Women,Tops,Red
./fashion-product-images/images/54110.jpg,Women,Heels,Black
./fashion-product-images/images/16135.jpg,Women,Tops,White
./fashion-product-images/images/58875.jpg,Men,Ties,Grey
./fashion-product-images/images/23545.jpg,Men,Fragrance Gift Set,Red
./fashion-product-images/images/23196.jpg,Men,Shirts,Green
./fashion-product-images/images/37909.jpg,Unisex,Perfume and Body Mist,Gold
./fashion-product-images/images/28141.jpg,Men,Lounge Shorts,Black
./fashion-product-images/images/51910.jpg,Women,Laptop Bag,Lavender
./fashion-product-images/images/16365.jpg,Men,Shirts,Cream
./fashion-product-images/images/37792.jpg,Men,Shirts,Blue
./fashion-product-images/images/16807.jpg,Men,Shirts,Blue
./fashion-product-images/images/6224.jpg,Men,Tshirts,Grey
./fashion-product-images/images/41906.jpg,Women,Fragrance Gift Set,Pink
./fashion-product-images/images/45094.jpg,Women,Briefs,White
./fashion-product-images/images/38238.jpg,Men,Sunglasses,Black
./fashion-product-images/images/7434.jpg,Men,Tshirts,Olive
./fashion-product-images/images/51737.jpg,Women,Sunglasses,Grey
./fashion-product-images/images/14454.jpg,Women,Heels,Taupe
./fashion-product-images/images/5583.jpg,Men,Sports Shoes,Brown
./fashion-product-images/images/11931.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/6323.jpg,Unisex,Flip Flops,Black
./fashion-product-images/images/12699.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/58991.jpg,Men,Deodorant,Green
./fashion-product-images/images/10054.jpg,Boys,Tshirts,Blue
./fashion-product-images/images/12870.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/53092.jpg,Women,Necklace and Chains,Rust
./fashion-product-images/images/19297.jpg,Women,Watches,White
./fashion-product-images/images/52442.jpg,Women,Nightdress,Red
./fashion-product-images/images/12104.jpg,Women,Kurtis,Brown
./fashion-product-images/images/52509.jpg,Women,Bath Robe,Pink
./fashion-product-images/images/52907.jpg,Women,Sarees,Mustard
./fashion-product-images/images/37189.jpg,Women,Tops,Black
./fashion-product-images/images/44014.jpg,Women,Perfume and Body Mist,White
./fashion-product-images/images/34313.jpg,Women,Stoles,Magenta
./fashion-product-images/images/6572.jpg,Men,Tshirts,Black
./fashion-product-images/images/28630.jpg,Men,Track Pants,Grey
./fashion-product-images/images/20584.jpg,Women,Wallets,Green
./fashion-product-images/images/47450.jpg,Women,Flats,Black
./fashion-product-images/images/49642.jpg,Women,Tunics,Cream
./fashion-product-images/images/56942.jpg,Women,Heels,Beige
./fashion-product-images/images/4488.jpg,Men,Sports Shoes,White
./fashion-product-images/images/25785.jpg,Men,Suspenders,Blue
./fashion-product-images/images/41743.jpg,Women,Heels,Bronze
./fashion-product-images/images/17291.jpg,Men,Trousers,Khaki
./fashion-product-images/images/14587.jpg,Women,Belts,Beige
./fashion-product-images/images/27108.jpg,Women,Kurtas,Blue
./fashion-product-images/images/59443.jpg,Men,Shirts,White
./fashion-product-images/images/48560.jpg,Men,Bracelet,Steel
./fashion-product-images/images/16150.jpg,Men,Formal Shoes,Brown
./fashion-product-images/images/59657.jpg,Women,Sarees,Blue
./fashion-product-images/images/5166.jpg,Men,Tshirts,Black
./fashion-product-images/images/14718.jpg,Women,Tops,Navy Blue
./fashion-product-images/images/10742.jpg,Women,Casual Shoes,Orange
./fashion-product-images/images/55201.jpg,Women,Lip Care,Pink
./fashion-product-images/images/52776.jpg,Women,Wallets,Red
./fashion-product-images/images/25498.jpg,Women,Flip Flops,Blue
./fashion-product-images/images/37569.jpg,Girls,Tshirts,Green
./fashion-product-images/images/5794.jpg,Women,Tops,Black
./fashion-product-images/images/58827.jpg,Men,Watches,Black
./fashion-product-images/images/17901.jpg,Men,Jackets,Black
./fashion-product-images/images/21737.jpg,Men,Casual Shoes,Grey
./fashion-product-images/images/24160.jpg,Women,Kurtas,Purple
./fashion-product-images/images/1758.jpg,Men,Jackets,White
./fashion-product-images/images/56164.jpg,Women,Kajal and Eyeliner,Green
./fashion-product-images/images/18703.jpg,Men,Briefs,Grey
./fashion-product-images/images/33990.jpg,Women,Scarves,Grey
./fashion-product-images/images/32278.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/4268.jpg,Men,Sports Shoes,Maroon
./fashion-product-images/images/45784.jpg,Women,Heels,Black
./fashion-product-images/images/45118.jpg,Men,Watches,Black
./fashion-product-images/images/50166.jpg,Women,Heels,Blue
./fashion-product-images/images/43865.jpg,Women,Earrings,Gold
./fashion-product-images/images/25627.jpg,Women,Watches,White
./fashion-product-images/images/54576.jpg,Women,Kurtas,Mustard
./fashion-product-images/images/4851.jpg,Women,Track Pants,Black
./fashion-product-images/images/34585.jpg,Women,Dresses,Green
./fashion-product-images/images/24937.jpg,Boys,Tshirts,Navy Blue
./fashion-product-images/images/32208.jpg,Women,Kurtas,Orange
./fashion-product-images/images/9959.jpg,Men,Tshirts,Red
./fashion-product-images/images/57696.jpg,Women,Face Moisturisers,Cream
./fashion-product-images/images/2714.jpg,Boys,Tshirts,Red
./fashion-product-images/images/37694.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/50483.jpg,Men,Briefs,Charcoal
./fashion-product-images/images/37888.jpg,Unisex,Socks,Green
./fashion-product-images/images/7851.jpg,Men,Tshirts,Blue
./fashion-product-images/images/24657.jpg,Men,Socks,Brown
./fashion-product-images/images/21192.jpg,Unisex,Backpacks,Red
./fashion-product-images/images/12463.jpg,Men,Stoles,Blue
./fashion-product-images/images/9755.jpg,Men,Tshirts,Red
./fashion-product-images/images/6387.jpg,Men,Sports Shoes,Navy Blue
./fashion-product-images/images/20952.jpg,Women,Flip Flops,Green
./fashion-product-images/images/17413.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/34609.jpg,Men,Briefs,Grey
./fashion-product-images/images/30291.jpg,Men,Tshirts,Off White
./fashion-product-images/images/38573.jpg,Men,Track Pants,Navy Blue
./fashion-product-images/images/12371.jpg,Men,Shirts,Grey
./fashion-product-images/images/46405.jpg,Men,Tshirts,Orange
./fashion-product-images/images/41220.jpg,Men,Flip Flops,Red
./fashion-product-images/images/9436.jpg,Unisex,Caps,Black
./fashion-product-images/images/47053.jpg,Women,Salwar,Blue
./fashion-product-images/images/57758.jpg,Women,Face Wash and Cleanser,White
./fashion-product-images/images/26086.jpg,Men,Shirts,Purple
./fashion-product-images/images/28292.jpg,Men,Sunglasses,Black
./fashion-product-images/images/6325.jpg,Men,Shirts,White
./fashion-product-images/images/22673.jpg,Unisex,Backpacks,Red
./fashion-product-images/images/30333.jpg,Men,Tshirts,Black
./fashion-product-images/images/9524.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/20905.jpg,Women,Heels,Bronze
./fashion-product-images/images/23521.jpg,Men,Watches,Black
./fashion-product-images/images/9376.jpg,Unisex,Socks,Black
./fashion-product-images/images/36199.jpg,Boys,Tshirts,Black
./fashion-product-images/images/40265.jpg,Men,Tshirts,Purple
./fashion-product-images/images/9511.jpg,Men,Tshirts,Green
./fashion-product-images/images/17828.jpg,Men,Casual Shoes,White
./fashion-product-images/images/48230.jpg,Men,Sunglasses,Black
./fashion-product-images/images/42958.jpg,Men,Belts,Brown
./fashion-product-images/images/34913.jpg,Women,Dupatta,Black
./fashion-product-images/images/58840.jpg,Men,Cufflinks,Yellow
./fashion-product-images/images/59939.jpg,Men,Casual Shoes,Blue
./fashion-product-images/images/11018.jpg,Women,Shirts,Red
./fashion-product-images/images/13735.jpg,Men,Shirts,Green
./fashion-product-images/images/16288.jpg,Men,Tshirts,Grey
./fashion-product-images/images/36397.jpg,Men,Socks,Blue
./fashion-product-images/images/15847.jpg,Unisex,Sandals,Blue
./fashion-product-images/images/58698.jpg,Women,Kurtas,Pink
./fashion-product-images/images/27963.jpg,Men,Innerwear Vests,Black
./fashion-product-images/images/21682.jpg,Men,Watches,White
./fashion-product-images/images/9454.jpg,Men,Shirts,White
./fashion-product-images/images/46901.jpg,Men,Deodorant,Black
./fashion-product-images/images/29037.jpg,Men,Tshirts,White
./fashion-product-images/images/36332.jpg,Men,Socks,Black
./fashion-product-images/images/16140.jpg,Women,Tops,Orange
./fashion-product-images/images/3641.jpg,Men,Casual Shoes,White
./fashion-product-images/images/37781.jpg,Men,Shirts,White
./fashion-product-images/images/4916.jpg,Women,Tops,White
./fashion-product-images/images/49154.jpg,Women,Highlighter and Blush,Peach
./fashion-product-images/images/20054.jpg,Women,Mufflers,Black
./fashion-product-images/images/48483.jpg,Women,Dresses,Blue
./fashion-product-images/images/26144.jpg,Men,Trousers,Black
./fashion-product-images/images/48109.jpg,Women,Tops,Navy Blue
./fashion-product-images/images/21806.jpg,Men,Wallets,Brown
./fashion-product-images/images/23720.jpg,Unisex,Sunglasses,Steel
./fashion-product-images/images/10196.jpg,Women,Handbags,Green
